MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
5.0718,15.0,11.679878048780488,1.9054878048780488,984.0,3.0,38.91,-119.92
4.225,12.0,9.979166666666666,1.8611111111111112,395.0,2.743055555555556,38.87,-120.0
3.5714,17.0,9.418685121107266,1.7716262975778547,828.0,2.865051903114187,38.84,-119.96
4.3333,15.0,,2.168421052631579,725.0,2.543859649122807,38.76,-120.02
3.7891,16.0,10.375478927203066,1.842911877394636,712.0,2.727969348659004,38.86,-120.04
3.8333,15.0,9.053571428571429,1.75,918.0,2.732142857142857,38.89,-120.03
3.017,19.0,8.096666666666666,1.53,883.0,2.9433333333333334,38.86,-120.02
2.875,22.0,16.883561643835616,3.691780821917808,,2.6095890410958904,39.06,-120.13
,18.0,15.813953488372093,3.116279069767442,350.0,2.713178294573644,39.04,-120.16
,16.0,56.26923076923077,10.153846153846152,54.0,2.076923076923077,39.01,-120.16
,19.0,61.8125,11.0,112.0,2.333333333333333,39.01,-120.06
1.875,33.0,141.9090909090909,25.63636363636364,30.0,2.727272727272727,38.91,-120.1
4.8311,7.0,6.365102639296188,1.0498533724340176,1978.0,2.900293255131965,38.91,-120.97
3.93,11.0,6.474264705882353,1.1452205882352942,1456.0,2.676470588235294,38.81,-121.04
3.7625,10.0,8.442105263157895,1.8526315789473684,540.0,,38.94,-120.72
2.902,15.0,5.609261939218524,,1960.0,2.8364688856729376,38.91,-120.88
3.2027,11.0,5.276073619631902,1.0582822085889572,850.0,2.607361963190184,38.86,-120.92
2.8562,12.0,5.7824933687002655,1.1220159151193634,1070.0,,38.83,-120.87
3.1635,11.0,5.161290322580645,1.153225806451613,609.0,2.4556451612903225,38.81,-120.84
2.9444,17.0,5.365671641791045,1.208955223880597,675.0,2.5186567164179103,38.89,-120.81
1.7222,15.0,5.7489539748953975,1.217573221757322,709.0,2.96652719665272,38.83,-120.79
3.4688,8.0,5.811145510835913,1.4829721362229102,884.0,2.736842105263158,38.85,-120.71
4.9583,10.0,5.0625,2.5625,55.0,3.4375,38.87,-120.5
0.9227,11.0,37.0,8.20754716981132,113.0,2.1320754716981134,38.9,-120.3
4.7083,15.0,7.918057663125948,1.078907435508346,1949.0,2.957511380880121,38.68,-121.09
,10.0,7.504504504504505,0.993993993993994,1040.0,3.123123123123123,38.67,-121.08
4.6394,22.0,6.806691449814126,1.0185873605947957,813.0,3.0223048327137545,38.66,-121.07
6.314,9.0,8.146896127842655,1.068838352796558,5001.0,3.0737553779963123,38.7,-121.06
5.3344,12.0,,,1357.0,3.008869179600887,38.58,-121.0
4.7276,7.0,6.173828125,1.021484375,2957.0,2.8876953125,38.73,-121.01
4.1163,5.0,5.96985446985447,1.1164241164241164,,2.755717255717256,38.69,-120.99
4.5246,4.0,6.940845070422535,1.0845070422535212,3096.0,2.907042253521127,38.66,-121.02
5.4413,8.0,6.795297372060857,1.0290456431535269,2005.0,2.773167358229599,38.67,-120.99
5.584,13.0,7.302127659574468,1.097872340425532,1286.0,2.7361702127659573,38.67,
3.225,9.0,5.557640750670242,1.0831099195710456,916.0,2.455764075067024,38.66,-120.98
3.2964,,5.344444444444444,1.01,2242.0,2.491111111111111,,-120.98
5.2032,10.0,6.277064220183486,1.0330275229357797,1689.0,3.09908256880734,38.69,-120.95
3.9036,11.0,,1.1473684210526316,1062.0,2.794736842105263,38.66,-120.96
4.0714,9.0,6.679279279279279,1.0846846846846847,1601.0,2.8846846846846845,38.65,-120.97
4.5568,12.0,6.304843304843305,1.094017094017094,1097.0,3.125356125356125,38.65,-120.93
4.1843,12.0,6.33008356545961,1.041782729805014,2033.0,2.831476323119777,38.62,-120.91
4.3981,12.0,6.28046421663443,1.1199226305609284,,2.8220502901353965,38.79,-120.95
5.5111,9.0,6.536656891495602,1.0410557184750733,788.0,2.310850439882698,38.77,-120.93
4.835,11.0,6.515513126491647,1.0250596658711215,2645.0,3.156324582338902,,-120.91
4.0,13.0,6.40952380952381,1.119047619047619,1302.0,3.1,38.71,-120.87
4.825,11.0,6.411392405063292,1.1898734177215189,410.0,2.59493670886076,38.77,-120.84
2.5625,15.0,5.341463414634147,1.0452961672473868,674.0,2.3484320557491287,,-120.86
2.2269,17.0,5.020435967302452,1.055858310626703,1714.0,2.335149863760218,38.74,-120.83
2.8807,17.0,,1.0765864332603938,1158.0,2.533916849015317,38.73,-120.84
2.5104,38.0,5.679886685552408,1.0906515580736544,882.0,2.498583569405099,,-120.81
2.1603,,4.808172531214529,0.9954597048808173,2008.0,2.279228149829739,38.74,-120.78
2.3314,29.0,4.879049676025918,,1099.0,2.373650107991361,38.74,-120.81
2.6392,,6.221631205673759,1.074468085106383,1576.0,2.794326241134752,38.76,-120.76
1.5625,17.0,3.657142857142857,0.9214285714285714,314.0,2.242857142857143,38.73,-120.76
2.9844,,5.301020408163265,1.0476190476190477,1606.0,,38.73,-120.78
2.7273,42.0,4.926640926640927,1.003861003861004,799.0,3.0849420849420848,38.73,-120.81
3.6406,19.0,6.314735336194564,1.0972818311874106,1865.0,2.668097281831187,38.72,-120.78
2.1682,35.0,5.26,1.0075,1060.0,2.65,38.76,-120.67
2.9,,6.183510638297872,1.1436170212765957,967.0,2.5718085106382977,38.75,-120.7
2.9219,17.0,6.113960113960114,1.1282051282051282,862.0,2.455840455840456,38.73,-120.71
4.03,15.0,6.053370786516854,1.1067415730337078,857.0,2.407303370786517,38.77,-120.58
2.3583,21.0,5.206896551724138,1.2727272727272727,789.0,2.473354231974921,38.77,-120.58
3.0217,22.0,4.983870967741935,1.1008064516129032,615.0,2.4798387096774195,38.76,-120.6
1.7266,21.0,5.173652694610778,,731.0,2.188622754491018,38.76,-120.59
2.7201,17.0,5.626118067978533,1.110912343470483,1432.0,2.5617173524150267,38.75,-120.63
4.0709,13.0,6.119891008174387,1.1185286103542234,2093.0,,38.69,-120.7
4.0675,11.0,6.538571428571428,1.1942857142857144,1944.0,2.777142857142857,38.73,-120.63
4.0197,10.0,,1.248642779587405,2597.0,2.819761129207383,38.71,-120.62
3.0789,14.0,6.845864661654136,1.18796992481203,769.0,2.8909774436090228,38.68,-120.63
3.9812,9.0,7.1913875598086126,1.291866028708134,1102.0,2.636363636363636,38.75,-120.54
2.5865,14.0,6.693363844393593,1.4302059496567503,1226.0,2.805491990846682,38.6,-120.76
2.5042,19.0,5.739957716701903,,1301.0,2.7505285412262155,38.61,-120.66
2.6833,8.0,5.439024390243903,1.1280487804878048,427.0,2.6036585365853657,38.57,-120.72
3.6125,15.0,5.917808219178082,1.1917808219178083,208.0,2.8493150684931505,38.53,-120.59
3.5192,9.0,8.747474747474747,1.8451178451178447,796.0,2.68013468013468,38.61,-120.44
3.5667,13.0,34.84375,7.96875,86.0,2.6875,38.71,-120.32
4.625,34.0,,34.06666666666667,36.0,2.4,38.8,-120.08
4.0827,8.0,5.484751203852327,0.9695024077046548,1703.0,2.73354735152488,38.58,
5.7373,12.0,5.6594827586206895,0.9956896551724138,731.0,3.1508620689655173,38.63,-120.84
3.0565,14.0,5.696065128900949,1.0705563093622794,3952.0,2.681139755766621,38.67,-120.81
3.5511,17.0,6.233870967741935,1.1559139784946235,1126.0,3.0268817204301075,38.65,-120.76
3.4872,18.0,5.408759124087592,1.000912408759124,2697.0,,38.69,-120.85
2.3319,13.0,,,2243.0,2.43011917659805,38.7,-120.79
,51.0,5.311111111111111,1.0888888888888888,662.0,3.6777777777777776,,-119.81
1.372,47.0,4.030674846625767,1.2760736196319018,1155.0,3.542944785276074,36.73,-119.81
1.5625,36.0,4.157534246575342,,483.0,3.308219178082192,36.74,-119.81
1.975,52.0,2.8,0.7,193.0,4.825,36.73,-119.79
1.7011,45.0,4.057017543859649,1.013157894736842,797.0,3.495614035087719,36.73,-119.8
0.9513,43.0,3.727536231884058,1.0434782608695652,972.0,2.8173913043478263,36.72,-119.8
1.5833,46.0,5.818930041152264,1.102880658436214,902.0,3.711934156378601,36.72,-119.81
,50.0,4.622754491017964,1.1616766467065869,606.0,3.62874251497006,36.73,-119.81
2.1518,44.0,5.1443569553805775,1.031496062992126,1286.0,3.375328083989501,36.73,-119.77
1.4427,43.0,4.52051282051282,0.9974358974358974,1623.0,,36.72,-119.77
1.2344,52.0,5.316602316602316,1.2316602316602316,1280.0,4.942084942084942,36.73,
1.7829,45.0,4.7,1.0478260869565217,821.0,3.5695652173913044,36.73,-119.77
1.5227,39.0,4.205882352941177,1.0849673202614378,1386.0,4.529411764705882,36.75,-119.77
1.5547,20.0,4.187358916478555,1.171557562076749,1091.0,2.4627539503386005,36.74,-119.77
2.5045,15.0,4.103932584269663,1.1657303370786516,924.0,2.595505617977528,36.74,-119.78
1.2375,35.0,4.459915611814346,1.0675105485232068,2050.0,4.324894514767933,36.75,-119.78
1.2813,31.0,3.627906976744186,0.979328165374677,1515.0,3.9147286821705434,36.75,-119.78
1.0513,35.0,2.9515570934256057,1.0242214532871972,1228.0,4.249134948096886,36.74,-119.79
2.1094,52.0,,1.0357142857142858,401.0,4.773809523809524,36.74,-119.79
0.799,25.0,3.645435244161359,1.1507430997876855,1343.0,2.851380042462845,36.74,-119.8
1.3527,41.0,3.7114093959731536,1.0425055928411633,1391.0,,,-119.8
1.123,33.0,3.736406619385343,1.1040189125295508,3530.0,4.1725768321513,,-119.79
1.8967,52.0,5.0,1.0491803278688523,406.0,3.3278688524590163,36.74,-119.82
1.6435,25.0,5.070726915520629,,1642.0,3.225933202357564,36.72,-119.82
2.6176,17.0,5.361344537815126,1.0168067226890756,927.0,3.894957983193277,36.72,-119.82
2.4137,21.0,5.386075949367089,1.1329113924050631,,4.262658227848101,36.73,-119.83
4.35,28.0,4.615384615384615,0.7692307692307693,46.0,3.5384615384615383,36.72,-119.83
2.4167,43.0,4.733333333333333,1.08,233.0,3.1066666666666665,36.71,-119.83
1.25,19.0,4.671195652173913,,1369.0,3.720108695652174,36.72,-119.79
2.0043,29.0,4.92332268370607,0.9297124600638976,1007.0,3.2172523961661343,36.71,-119.8
1.5625,25.0,5.60655737704918,1.2076502732240435,789.0,4.311475409836065,36.71,-119.81
1.0481,19.0,4.181818181818182,1.053291536050157,1171.0,,36.72,-119.8
,15.0,5.088,1.112,1383.0,3.688,36.72,-119.8
1.3922,23.0,5.07624633431085,1.064516129032258,1210.0,,36.7,-119.79
1.3304,,5.6453900709219855,1.0780141843971631,962.0,3.4113475177304964,36.7,-119.8
,52.0,4.757575757575758,0.8636363636363636,178.0,2.696969696969697,36.7,-119.81
2.1458,22.0,3.0782608695652174,1.0521739130434782,,4.608695652173913,36.72,-119.78
1.3047,41.0,5.6389891696750905,1.1624548736462097,927.0,3.3465703971119134,36.72,
1.3587,35.0,5.18798955613577,1.0287206266318538,1233.0,3.219321148825065,36.71,-119.78
2.1905,17.0,4.7973856209150325,1.0212418300653594,5034.0,4.112745098039215,36.71,-119.74
1.5611,29.0,4.462915601023018,1.1278772378516624,1530.0,,36.71,-119.76
2.875,24.0,5.344827586206897,1.1422413793103448,1035.0,4.461206896551724,36.72,-119.76
,38.0,3.981182795698925,0.9489247311827956,1543.0,4.147849462365591,36.71,-119.75
2.3269,34.0,4.494623655913978,0.974910394265233,1056.0,3.78494623655914,36.73,-119.74
2.1304,25.0,5.448559670781893,1.1550068587105624,2863.0,3.927297668038409,36.72,
1.3343,22.0,3.685584562996594,,4179.0,4.743473325766175,36.72,-119.75
1.8723,46.0,5.044943820224719,1.0561797752808988,854.0,3.198501872659176,36.73,-119.76
1.4419,39.0,,1.064516129032258,1449.0,4.249266862170088,36.73,-119.76
1.6325,39.0,4.272388059701493,1.0055970149253732,1685.0,3.1436567164179103,36.73,-119.75
2.0536,42.0,4.735632183908046,1.0421455938697315,946.0,3.624521072796935,36.73,-119.74
4.7463,6.0,6.094936708860759,0.9588607594936708,965.0,3.0537974683544302,36.75,-119.69
2.7813,19.0,5.310476190476191,1.1695238095238096,1365.0,2.6,36.74,-119.67
1.5449,17.0,4.5315985130111525,,1563.0,2.9052044609665426,36.74,-119.69
4.0027,13.0,5.785185185185185,1.0098765432098766,1347.0,3.325925925925926,36.75,-119.69
4.9196,27.0,6.184782608695652,0.9065217391304348,1219.0,2.65,,-119.67
7.2211,30.0,6.413157894736842,0.9184210526315788,1005.0,2.6447368421052637,36.73,-119.69
3.5128,23.0,5.177777777777778,0.9506172839506172,911.0,2.2493827160493827,36.74,-119.69
4.4583,25.0,7.830985915492958,,249.0,3.507042253521127,36.71,-119.69
2.6875,31.0,5.657718120805369,0.9395973154362416,453.0,3.040268456375839,36.72,-119.67
1.4007,7.0,4.466424682395644,1.1742286751361162,1587.0,2.88021778584392,36.73,-119.73
1.4646,9.0,4.514150943396227,1.1580188679245282,1116.0,2.6320754716981134,36.73,-119.72
6.8162,15.0,7.383620689655173,1.0603448275862069,,3.3017241379310347,36.72,-119.72
0.6991,26.0,2.669021190716448,1.014127144298688,1660.0,1.6750756811301717,36.72,-119.73
2.2437,9.0,4.114213197969543,1.0862944162436547,678.0,1.7208121827411167,36.73,-119.73
5.2608,19.0,7.092857142857143,1.0446428571428572,1586.0,2.8321428571428573,36.73,-119.71
3.0179,7.0,5.79245283018868,1.0919811320754718,1350.0,3.1839622641509435,36.71,-119.72
2.0294,15.0,5.573200992555831,,1190.0,2.9528535980148884,36.72,-119.73
1.7986,32.0,3.6473429951690814,,681.0,3.289855072463768,36.68,-119.73
2.1563,36.0,6.042194092827004,1.1350210970464134,836.0,3.5274261603375527,36.69,-119.69
1.8355,29.0,4.487364620938628,1.1263537906137184,836.0,3.0180505415162453,,-119.76
,20.0,5.582222222222223,0.9977777777777778,1464.0,3.2533333333333334,36.65,-119.67
3.4107,33.0,5.954022988505747,1.0402298850574712,620.0,,36.64,-119.63
1.6607,6.0,4.664251207729468,1.0193236714975846,1344.0,3.246376811594203,36.62,-119.65
3.0139,39.0,,1.0711297071129706,638.0,,36.63,-119.68
2.9013,19.0,6.090909090909091,,1257.0,3.007177033492823,36.65,-119.74
1.6602,31.0,3.95260663507109,1.085308056872038,616.0,2.919431279620853,36.62,-119.68
3.5781,35.0,6.246246246246246,1.0960960960960962,1026.0,3.081081081081081,36.62,-119.73
3.3438,,5.40418118466899,1.0313588850174216,1058.0,3.686411149825784,36.59,-119.73
2.1691,31.0,5.322115384615385,1.0384615384615383,1326.0,3.1875,36.68,-119.8
2.77,27.0,5.81042654028436,1.1374407582938388,,3.345971563981043,36.65,-119.78
2.2466,30.0,5.277258566978193,,1008.0,3.1401869158878504,36.64,-119.82
1.7692,34.0,5.560196560196561,1.0393120393120394,1184.0,2.909090909090909,36.65,-119.8
2.6146,43.0,5.634408602150538,1.0,302.0,3.247311827956989,36.73,-119.89
2.0658,30.0,,1.0533333333333332,,3.28,36.72,-119.87
2.5809,32.0,,0.992619926199262,,3.199261992619926,36.7,-119.89
3.5375,35.0,6.543956043956044,1.043956043956044,537.0,2.9505494505494507,36.74,-119.85
1.4817,6.0,4.443645083932854,1.1342925659472425,1397.0,3.3501199040767387,36.77,-119.84
1.976,15.0,5.190851735015773,1.2176656151419558,1738.0,2.7413249211356465,36.76,-119.83
2.0781,41.0,4.7981220657277,0.9812206572769951,741.0,,36.75,-119.82
1.575,34.0,4.376383763837638,1.1070110701107012,774.0,2.856088560885609,36.75,-119.84
,33.0,3.657458563535912,1.011049723756906,607.0,3.3535911602209945,36.75,-119.83
2.9306,48.0,5.083950617283951,0.9580246913580248,834.0,2.05925925925926,36.76,-119.81
2.2029,51.0,5.678403755868545,1.1408450704225352,,3.014084507042253,36.76,-119.81
1.7636,,5.175637393767706,,855.0,2.4220963172804533,36.75,-119.81
1.8971,41.0,5.261333333333333,1.064,1107.0,2.952,36.76,
1.4028,46.0,4.047970479704797,1.0387453874538746,924.0,1.7047970479704797,36.76,-119.82
1.6429,52.0,4.751282051282051,1.1205128205128203,764.0,1.958974358974359,36.76,-119.8
1.7298,52.0,4.277511961722488,1.0741626794258374,1156.0,2.7655502392344498,36.75,-119.8
2.4375,52.0,5.019607843137255,0.9859943977591036,1049.0,2.938375350140056,36.76,-119.81
2.3952,52.0,5.477832512315271,1.0295566502463054,832.0,,36.76,-119.8
1.175,52.0,4.958158995815899,1.0878661087866108,635.0,2.6569037656903767,,-119.79
1.0,52.0,3.9270833333333335,,530.0,5.520833333333333,36.75,-119.79
1.5273,46.0,4.764065335753176,1.0762250453720508,1368.0,2.4827586206896552,36.75,-119.8
2.1055,52.0,5.178494623655914,1.070967741935484,1361.0,2.9268817204301074,36.76,-119.79
1.7344,47.0,4.384615384615385,0.9938461538461538,949.0,2.92,36.76,-119.78
1.2937,49.0,4.226618705035971,1.10431654676259,982.0,3.5323741007194243,36.75,-119.78
1.4635,43.0,4.662162162162162,1.1531531531531531,1925.0,4.335585585585585,36.75,-119.78
1.75,,3.926900584795322,0.9415204678362572,1063.0,3.108187134502924,36.76,-119.78
1.4766,23.0,4.143947655398037,1.0937840785169028,3786.0,4.128680479825518,36.76,-119.76
2.19,35.0,4.206806282722513,1.0026178010471205,1407.0,3.683246073298429,36.75,-119.76
1.2545,41.0,4.306010928961749,1.139344262295082,1567.0,4.281420765027322,36.75,-119.76
1.2101,40.0,3.978217821782178,1.0277227722772275,2219.0,4.394059405940594,36.76,-119.77
1.869,43.0,5.966911764705882,1.0808823529411764,781.0,2.8713235294117645,36.76,-119.77
,43.0,4.609004739336493,0.9786729857819904,1492.0,3.5355450236966823,36.76,-119.77
1.6548,35.0,4.879417879417879,1.0935550935550935,1676.0,3.4844074844074844,36.75,-119.76
1.3029,52.0,4.813063063063063,1.009009009009009,1194.0,2.689189189189189,36.74,-119.76
1.8667,50.0,4.715302491103203,0.99644128113879,811.0,2.886120996441281,36.74,-119.77
3.3125,51.0,5.76984126984127,0.9325396825396826,,2.892857142857143,36.74,-119.77
1.7083,44.0,4.349282296650718,0.985645933014354,1680.0,4.019138755980861,36.75,-119.77
,39.0,4.547861507128309,1.1466395112016294,2031.0,4.136456211812627,36.75,-119.76
2.9545,47.0,5.632241813602015,1.052896725440806,1042.0,2.624685138539043,36.75,-119.74
1.2065,39.0,4.585754451733833,1.134020618556701,4749.0,4.450796626054358,36.74,-119.74
1.8958,39.0,5.014409221902017,,1098.0,3.164265129682997,36.74,-119.75
1.9955,50.0,5.101010101010101,0.98989898989899,852.0,2.8686868686868685,36.75,-119.75
2.5111,49.0,,0.9643605870020964,1290.0,2.7044025157232703,36.75,-119.75
1.7994,42.0,4.7785388127853885,1.0730593607305936,1621.0,3.7009132420091326,36.76,-119.74
1.4766,36.0,4.164383561643835,0.9863013698630136,842.0,,36.76,-119.74
1.4107,29.0,4.247443762781186,1.071574642126789,1887.0,,36.76,-119.75
,32.0,4.408510638297872,1.0574468085106383,2002.0,4.259574468085106,36.76,-119.75
,23.0,5.081746031746032,1.0873015873015872,3573.0,2.835714285714286,,-119.72
2.6611,11.0,5.441441441441442,1.1182432432432432,2190.0,2.466216216216216,36.75,-119.72
3.1,30.0,4.977491961414791,0.9067524115755627,886.0,2.8488745980707395,36.76,
3.9514,27.0,,0.8367952522255193,869.0,2.578635014836795,36.75,-119.72
1.6073,14.0,4.321951219512195,1.0808362369337978,5561.0,3.875261324041812,36.74,-119.73
3.1719,39.0,5.759075907590759,1.0594059405940597,901.0,2.9735973597359737,36.75,-119.73
2.4956,11.0,4.960328317373461,1.0656634746922025,1819.0,2.488372093023256,36.75,-119.7
2.4728,18.0,5.3494055482166445,1.1030383091149274,4476.0,2.956406869220608,36.74,-119.71
2.3108,28.0,5.134357005758157,1.0115163147792707,1392.0,2.671785028790787,36.76,-119.71
3.8088,34.0,5.630573248407643,0.964968152866242,888.0,2.828025477707006,36.8,-119.7
3.6681,34.0,5.326760563380281,0.9098591549295776,966.0,2.72112676056338,36.79,-119.71
2.1461,11.0,4.112630732099759,1.1134352373290426,2487.0,2.000804505229284,36.77,-119.71
3.1417,15.0,4.658823529411765,1.0549019607843138,1197.0,2.347058823529412,36.8,
2.1653,16.0,4.625482625482626,1.0154440154440154,1338.0,2.583011583011583,36.8,-119.72
3.1953,15.0,5.178571428571429,1.1717687074829932,1340.0,2.2789115646258504,36.8,-119.72
3.9338,17.0,5.602179836512262,0.997275204359673,1259.0,3.430517711171662,36.8,-119.71
3.25,17.0,4.829351535836177,0.9112627986348124,861.0,,36.8,-119.71
2.0536,9.0,3.950704225352113,1.0211267605633805,662.0,2.330985915492957,36.81,-119.71
2.6932,,4.85,0.8916666666666667,1186.0,3.2944444444444443,36.8,-119.7
3.0,25.0,5.271084337349397,,646.0,3.891566265060241,36.8,-119.71
2.625,23.0,4.728888888888889,0.9822222222222222,1047.0,2.3266666666666667,36.8,
3.7578,24.0,5.061538461538461,0.9576923076923076,781.0,3.003846153846154,36.8,-119.73
2.6767,,4.512448132780083,1.170124481327801,1194.0,2.4771784232365146,36.81,-119.72
2.9406,24.0,5.11600928074246,1.0893271461716938,2362.0,2.7401392111368907,36.77,-119.73
2.5737,30.0,4.685328185328185,0.9305019305019304,1375.0,2.6544401544401546,36.77,-119.74
2.6726,32.0,5.005102040816326,1.0178571428571428,1005.0,,36.77,-119.75
,35.0,4.6652892561983474,0.9090909090909092,474.0,1.9586776859504127,36.78,-119.75
2.3333,33.0,5.782828282828283,0.9949494949494948,508.0,2.5656565656565657,36.78,
2.2467,27.0,4.590702947845805,1.0736961451247165,2254.0,2.555555555555556,36.78,-119.74
2.785,36.0,5.289029535864979,,1227.0,2.588607594936709,36.77,-119.76
2.1439,38.0,4.661764705882353,0.9975490196078431,2142.0,2.625,36.77,-119.76
2.0564,38.0,4.904,1.0528,1441.0,2.3056,36.77,-119.77
2.5434,36.0,4.600508905852418,0.9910941475826972,1994.0,2.536895674300254,,-119.77
1.9375,40.0,4.766891891891892,0.9594594594594594,,2.0574324324324325,36.78,-119.77
1.2176,29.0,3.899236641221374,1.076335877862595,2669.0,4.074809160305343,36.77,-119.77
2.3562,45.0,5.479166666666667,1.0666666666666669,666.0,2.775,36.77,-119.78
1.9784,37.0,4.988584474885845,1.038812785388128,1143.0,2.6095890410958904,36.78,-119.78
2.0357,30.0,4.055415617128464,1.0327455919395463,1000.0,2.5188916876574305,36.77,-119.79
3.8105,52.0,6.098765432098766,1.0534979423868314,1114.0,2.292181069958848,36.77,-119.8
2.2614,50.0,5.378698224852071,1.106508875739645,,2.180473372781065,36.78,-119.8
2.319,41.0,5.366265060240964,1.1132530120481927,1129.0,2.720481927710843,36.78,-119.79
2.3967,43.0,4.932059447983015,1.0658174097664543,1144.0,2.4288747346072186,36.77,-119.79
3.5972,52.0,6.215258855585831,1.0108991825613078,839.0,2.2861035422343323,,-119.81
3.15,49.0,5.83,1.0466666666666666,705.0,2.35,36.77,-119.81
,48.0,5.453172205438066,0.9939577039274924,741.0,2.2386706948640485,36.77,-119.81
3.4265,43.0,6.242666666666667,1.0533333333333332,890.0,2.373333333333333,36.77,-119.81
,37.0,5.865671641791045,1.0865671641791044,796.0,2.3761194029850747,36.78,-119.81
2.6127,36.0,,1.024822695035461,812.0,2.879432624113475,36.78,-119.82
3.0568,41.0,4.868243243243243,0.9256756756756755,646.0,2.1824324324324325,36.77,-119.82
2.9081,36.0,5.095022624434389,1.0588235294117647,1117.0,2.527149321266968,36.77,-119.82
2.4286,32.0,5.029824561403509,1.0789473684210529,1705.0,2.991228070175439,36.77,-119.83
2.625,23.0,5.101176470588236,1.183529411764706,1190.0,2.8,36.77,
2.8359,30.0,4.948356807511737,1.001564945226917,1660.0,,36.78,-119.83
3.6522,8.0,5.217785843920145,0.9945553539019965,1718.0,3.117967332123412,36.79,-119.87
3.0938,7.0,4.966580976863753,1.077120822622108,1014.0,,36.79,-119.87
3.7821,5.0,5.505763688760807,1.015850144092219,2179.0,3.139769452449568,36.79,-119.89
3.4213,4.0,5.472645739910314,0.9991031390134528,3406.0,,36.78,-119.87
,,5.680733944954128,1.255045871559633,1454.0,2.6678899082568805,36.78,-119.85
2.9853,7.0,4.472945891783567,0.9819639278557114,1274.0,2.55310621242485,36.78,-119.86
2.0446,9.0,4.035335689045937,1.1095406360424027,620.0,2.190812720848057,36.77,-119.85
2.9315,27.0,5.11864406779661,1.1661016949152545,847.0,2.871186440677966,36.77,-119.85
1.8214,10.0,5.838983050847458,1.271186440677966,845.0,2.3870056497175143,36.76,-119.85
2.8194,24.0,4.7625,1.0208333333333333,608.0,2.533333333333333,36.75,-119.85
2.875,34.0,5.218354430379747,1.0221518987341771,919.0,2.9082278481012658,36.76,
,22.0,6.175548589341693,1.0407523510971788,1066.0,3.341692789968652,36.79,-119.9
4.1719,17.0,6.348242811501597,1.0702875399361025,1152.0,3.680511182108626,36.76,-119.89
3.6204,18.0,6.182608695652174,1.056521739130435,702.0,3.0521739130434784,36.77,-119.92
2.9808,38.0,5.670588235294118,1.1176470588235294,928.0,,36.79,-120.08
2.3194,20.0,,1.152317880794702,1093.0,3.619205298013245,36.77,-120.21
1.7,19.0,5.611111111111111,1.1555555555555554,1341.0,3.725,36.66,-120.1
3.4861,26.0,5.588461538461538,0.9653846153846154,896.0,3.4461538461538463,36.74,-119.98
2.6852,33.0,5.312849162011173,1.0335195530726258,1168.0,3.2625698324022347,36.7,-120.0
1.6168,14.0,4.413314840499306,1.0124826629681,2298.0,3.187239944521498,,-120.04
1.8299,24.0,5.24331550802139,1.1283422459893049,1559.0,4.168449197860962,36.72,-120.05
3.6,22.0,4.851449275362318,0.9094202898550724,820.0,2.971014492753623,36.72,
1.8,32.0,3.9397590361445785,0.9518072289156626,736.0,2.9558232931726907,36.72,-120.06
3.087,19.0,5.956916099773243,1.138321995464853,1295.0,2.9365079365079363,36.74,-120.07
3.4297,30.0,6.195979899497488,1.0753768844221103,620.0,3.1155778894472363,36.8,-119.95
3.2813,45.0,,1.1308411214953271,598.0,2.794392523364486,36.8,-119.99
2.1618,,5.183673469387755,1.0408163265306123,1050.0,4.285714285714286,36.8,-120.02
2.7917,48.0,6.447115384615385,1.1490384615384617,671.0,3.2259615384615383,36.79,-120.04
3.8056,29.0,6.391304347826087,1.0608695652173914,1072.0,3.1072463768115943,36.83,-119.91
1.3221,30.0,5.383529411764706,1.1152941176470588,1435.0,3.376470588235294,36.81,-119.88
7.5,8.0,6.564885496183206,0.9465648854961832,1111.0,2.826972010178117,36.85,-119.88
5.1781,4.0,6.125475285171103,0.9936628643852978,2088.0,,36.83,-119.87
6.7181,15.0,7.199438202247191,0.9410112359550562,1080.0,3.033707865168539,36.83,-119.85
4.8036,11.0,6.165432098765432,,1101.0,2.7185185185185183,36.83,-119.85
4.7622,12.0,6.672645739910314,1.1345291479820627,675.0,3.0269058295964126,36.82,-119.86
3.3239,9.0,5.610955056179775,1.0926966292134832,1691.0,2.375,36.82,-119.85
5.5842,15.0,7.112820512820512,1.2102564102564102,638.0,3.271794871794872,36.82,-119.85
5.5405,16.0,6.475524475524476,0.958041958041958,887.0,3.101398601398601,36.82,-119.85
4.2132,2.0,6.200305810397554,1.1238532110091743,1730.0,2.6452599388379205,36.83,-119.88
3.3942,4.0,5.412186379928316,1.2783751493428912,1804.0,,36.81,-119.86
4.6726,6.0,5.730303030303031,1.0333333333333334,969.0,2.9363636363636365,36.81,-119.87
3.755,15.0,5.363076923076923,0.953846153846154,1011.0,3.1107692307692307,36.81,-119.85
3.6563,14.0,6.032154340836013,1.0418006430868167,1031.0,3.315112540192926,36.8,-119.85
2.9565,14.0,4.817762399077278,1.0542099192618224,2300.0,2.65282583621684,36.8,-119.85
2.5595,18.0,5.44206008583691,1.1072961373390555,1196.0,2.5665236051502145,36.8,-119.86
10.5144,8.0,7.981052631578947,1.0252631578947369,1424.0,,36.85,-119.84
8.9669,12.0,7.449180327868852,0.99672131147541,840.0,2.7540983606557377,36.84,-119.85
